URN,QCSI,QDataInput,QSamPrep,Qextraction,Qvalidation
1412,6880.4198,345.383,932.7293,3202.1163,1081.3951
1413,6573.4796,342.2733,946.505,3173.8313,1082.5664
1414,6566.1318,293.2812,974.79,3157.7991,1083.6471
1415,6529.2372,288.2662,990.8222,3133.914,1084.7944
1416,6393.5455,270.4789,1014.7073,3114.6293,1085.997
1417,6388.0594,222.8046,1033.992,3099.9142,1087.9696
1418,6356.5241,217.5382,1048.7071,3082.0908,1089.915
1419,6373.9898,208.0698,1066.5305,3064.9737,1091.8663
1420,6361.7979,163.0746,1083.6476,3037.779,1093.4436
1421,6316.8812,156.9829,1110.8423,3012.906,1094.8223
1422,6100.2545,141.7473,1135.7153,3001.9766,1096.2659
1423,6115.2552,98.7757,1146.6447,2981.361,1098.0651
1424,5902.4215,90.2056,1167.2603,2954.8957,1099.7597
1425,5855.5549,84.0259,1193.7256,2925.1141,1101.5794
1426,5888.9347,39.8381,1223.5072,2908.5212,1102.8179
1427,5743.273,38.6885,1240.1001,2882.2865,1104.1374
1428,5653.3619,15.8899,1266.3348,1842.7227,1105.1466
1429,5655.1604,398.4517,851.0629,1829.9527,1107.021
1430,5587.4783,396.6686,863.8329,1808.5378,1108.5268
1431,5425.6682,377.7872,885.2478,1796.7787,1110.0775
1432,6438.2041,333.1592,911.3222,1759.9937,1113.0888
1433,6432.4885,335.1599,897.0069,1782.4634,1111.3401
1434,6364.5137,311.7987,933.7919,1748.9052,1114.6034
1435,6311.2665,275.3681,958.2053,1710.8247,1117.7704
1436,6220.0836,275.8664,944.8804,1735.5803,1116.3869
1437,6240.3477,250.5112,982.9609,1699.9928,1118.9831
1438,6261.3442,208.2838,1023.0234,1647.4332,1122.335
1439,6246.2703,212.0127,993.7928,1670.7622,1120.4817
1440,5878.6277,184.3424,1046.3524,1628.0075,1123.9734
1441,5733.4431,145.6491,1065.7781,1599.6576,1125.7654
1442,5672.5657,141.8252,1094.128,1577.4083,1127.5665
1443,5565.7944,120.9165,1116.3773,1558.8952,1129.372
1444,5582.9934,87.5701,1134.8904,1538.3496,1131.0148
1445,5552.2286,80.1039,1155.436,1524.6717,1132.2758
1446,5519.4714,65.83,1169.1139,1508.4888,1133.8057
1447,5464.8409,32.7736,1185.2968,1480.5766,1134.9091
1448,5468.2417,15.067,1213.209,1458.0721,1136.0012
1449,5455.6233,8.6917,1235.7135,418.242,1137.7365
1450,5483.6662,386.3521,833.0061,401.7917,1138.9403
1451,5486.5114,376.1026,849.4564,386.4383,1140.744
1452,5358.7734,359.5508,864.8098,363.3343,1142.0655
1453,6362.8725,330.6785,887.9138,339.1833,1143.9739
1454,6176.6543,316.5156,912.0648,312.7356,1145.1027
1455,6170.3249,305.8534,938.5125,296.5429,1146.4703
1456,6101.5497,273.0527,954.7052,270.5486,1147.525
1457,6105.6429,255.4322,980.6995,256.3074,1148.7576
1458,6022.2596,252.9676,994.9407,230.3755,1150.2412
1459,5605.2658,202.3779,1020.8726,217.3978,1151.2745
1460,5322.1204,200.7633,1033.8503,199.66,1153.2246
1461,5097.1547,193.5657,1051.5881,172.631,1154.3118
1462,5133.7399,132.892,1113.4665,109.8418,1159.3886
1463,5041.4229,134.3292,1093.742,137.7816,1157.5843
1464,5007.5838,135.9125,1078.6171,157.5061,1155.6654
1465,5028.0154,78.9386,1141.4063,86.6687,1160.6229
1466,4782.9214,75.9753,1164.5794,71.1891,1161.8175
1467,4692.3803,71.2754,1180.059,41.6954,1163.0966
1468,4736.4335,23.7694,1209.5527,15.8121,1164.619
1469,4702.0512,15.1895,1235.436,2931.8266,0
1470,4691.7542,8.7211,5159.4215,2908.7837,1.4612
1471,4645.7609,386.4598,3744.4673,2883.8278,3.0482
1472,4588.5618,370.3064,3769.4232,2871.7233,4.2619
1473,4477.2598,368.9005,3781.5277,2848.6625,5.9889
1474,5466.9791,326.943,3804.5885,2833.3086,7.3747
1475,5461.1429,317.8581,3819.9424,2816.6757,8.737
1476,5362.6997,310.2278,3836.5753,2788.3275,9.761
1477,5260.6255,271.0309,3864.9235,2758.527,11.0618
1478,5257.585,248.3382,3894.724,2740.7127,12.2016
1479,5189.2668,248.0598,3912.5383,2722.2108,14.1216
1480,5117.5609,204.9711,3931.0402,2707.8726,15.6825
1481,5137.3737,180.4648,3972.3982,2660.383,19.3339
1482,5133.7702,187.3166,3945.3784,2680.8528,17.4693
1483,5138.784,152.4799,3992.868,2644.7329,20.7919
1484,5120.4283,114.6732,4033.3217,2590.1071,23.8019
1485,5110.304,121.7518,4008.5181,2619.9293,21.8167
1486,5045.8128,96.1713,4063.1439,2568.9683,25.1056
1487,5047.816,61.7223,4084.2827,2545.2997,26.2647
1488,4852.1474,44.2557,4107.9513,2520.1057,27.6671
1489,4830.4949,43.7848,4133.1453,1482.1726,29.6111
1490,4813.0483,4.1936,5171.0784,1466.3462,30.6339
1491,4577.3175,405.1301,875.3073,1441.8753,31.8606
1492,4475.0707,398.8445,899.7782,1412.3491,33.1937
1493,4348.9277,363.547,929.3044,1393.6723,34.9239
1494,8214.6405,352.5592,947.9812,1371.3123,36.3745
1495,8025.857,337.4212,970.3412,1343.0864,37.4009
1496,7842.9092,295.7677,998.5671,1314.291,38.9094
1497,7823.3407,295.0511,1027.3625,1291.5051,40.7703
1498,7320.4361,271.9571,1050.1484,1263.3182,41.9958
1499,7341.894,231.1576,1078.3353,1247.2276,43.7533
1500,7067.7343,224.6263,1094.4259,1223.8366,45.4655
1501,7064.5358,209.4773,1117.8169,1203.6064,47.4096
1502,7038.6342,172.1688,1138.0471,1185.3383,48.9916
1503,7037.8965,156.8316,1156.3152,1161.9067,50.3148
1504,7016.7397,150.4971,1179.7468,1143.9528,52.1764
1505,6910.0511,106.6138,1197.7007,1115.7003,53.499
1506,6792.4013,97.8355,1225.9532,1091.6924,55.2611
1507,6452.0257,86.7938,1249.9611,43.4699,56.5848
1508,6400.9527,40.8917,2298.1836,21.3573,58.2445
1509,6401.1116,33.7037,2320.2962,3232.5583,1080
1510,6286.3652,27.5332,2349.0952,3213.4023,1081.685
1511,6298.2604,396.2016,939.3722,3199.0982,1083.0281
1512,6130.5972,391.8548,953.6763,3173.5624,1084.7446
1513,5949.5144,388.0443,979.2121,3156.0308,1086.2834
1514,7005.6487,325.4673,1034.5595,3097.4767,1090.8448
1515,7009.9537,333.9525,996.7437,3142.4112,1087.6435
1516,7005.9654,329.4451,1010.3633,3118.215,1089.595
1517,7020.4065,268.0817,1066.9084,3064.7427,1093.9183
1518,6906.1843,274.5436,1055.2978,3085.8661,1092.1406
1519,6865.2191,260.6432,1088.0318,3043.5961,1095.0144
1520,6907.2661,209.0322,1121.2578,3003.0839,1098.4982
1521,6821.4598,209.9988,1109.1784,3031.5167,1096.7383
1522,6796.2849,194.2921,1149.6906,2981.4291,1099.7596
1523,6722.9618,156.9596,1171.3454,2956.3226,1101.5601
1524,6390.9191,154.7857,1196.4519,2941.9331,1102.597
1525,6321.2408,132.7577,1210.8414,2929.4177,1103.6692
1526,6305.729,97.6551,1247.9883,2892.4665,1106.5319
1527,6304.2178,99.4217,1223.3568,2904.7862,1105.1856
1528,6115.8279,75.6109,1260.308,1842.8037,1107.647
1529,6101.9018,31.6609,2322.6826,1806.3626,1110.7116
1530,5990.4596,38.2005,2309.9708,1830.0919,1108.8513
1531,5859.4719,23.2113,2346.4119,1793.1514,1112.0691
1532,5693.7808,387.5054,924.3783,1760.9503,1115.0427
1533,5613.166,392.0998,909.1237,1777.8968,1113.0922
1534,5419.9565,382.4304,941.3248,1741.6425,1116.4084
1535,6482.1141,321.3889,988.8982,1691.3569,1119.8202
1536,6303.8705,328.8645,960.6326,1713.3769,1117.8693
1537,6294.1595,313.381,1010.9182,1674.6997,1121.1189
1538,6328.1465,268.3288,1027.5754,1645.3287,1123.0244
1539,6287.1643,257.2311,1056.9464,1618.7486,1124.4665
1540,6232.5752,255.8336,1083.5265,1592.918,1126.1531
1541,6276.4132,209.241,1109.3571,1574.7865,1127.3809
1542,6182.0351,202.9762,1127.4886,1559.7858,1128.7113
1543,6168.6413,195.4299,1142.4893,1543.0044,1129.7837
1544,6135.0612,151.6463,1159.2707,1522.0955,1131.2155
1545,6137.7874,144.8566,1180.1796,1499.1698,1132.4462
1546,6021.7786,142.9373,1203.1053,1487.9698,1133.71
1547,6058.0014,97.3356,1214.3053,1462.9766,1134.7348
1548,6054.4266,89.7267,1239.2985,414.5611,1135.8091
1549,6022.0091,85.0142,2287.714,390.0081,1136.9144
1550,6010.0924,35.2721,2312.267,370.9237,1138.1655
1551,5997.7582,31.4951,2331.3514,351.3817,1139.7192
1552,5992.5327,18.3549,2350.8934,332.6533,1140.9903
1553,6026.8018,397.4462,920.8635,319.0247,1142.8048
1554,6029.0546,383.7773,934.4921,298.6667,1144.0497
1555,5989.3755,367.4138,954.8501,271.5777,1145.9083
1556,6889.7246,336.6737,981.9391,260.727,1147.8644
1557,6778.1706,320.0455,992.7898,232.0674,1149.3246
1558,6739.941,308.6868,1021.4494,212.0542,1150.986
1559,6626.3207,280.9734,1041.4626,182.18,1152.2906
1560,6639.6134,256.2035,1071.3368,164.7947,1153.4206
1561,6600.7861,247.4852,1088.7221,150.1276,1155.0886
1562,6591.5651,211.401,1103.3892,121.9391,1156.5809
1563,6587.8665,203.0068,1131.5777,103.1761,1158.5023
1564,6462.079,177.6028,1150.3407,74.6632,1159.5432
1565,6370.0998,154.1966,1178.8536,57.836,1161.4734
1566,6258.1949,135.4612,1195.6808,40.7096,1162.681
1567,6072.2041,122.2057,1212.8072,18.93,1164.5328
1568,5913.766,89.7404,1234.5868,5.5182,1165.6493
1569,5813.5415,75.0525,1247.9986,2924.199,0
1570,5622.5269,58.2819,5169.3178,2910.0337,1.4323
1571,5532.7523,31.7295,5183.4831,2897.217,3.1051
1572,5534.1199,16.2611,5196.2998,2874.6607,4.3618
1573,5506.2881,415.0397,3777.5593,2854.0914,5.6709
1574,5444.1027,386.2008,3798.1286,2837.3881,7.3023
1575,5382.9081,376.9686,3814.8319,2827.1795,9.0631
1576,6285.4997,345.1492,3825.0405,2807.8473,10.4085
1577,6287.4062,327.7011,3844.3727,2782.7728,12.3389
1578,6210.092,321.4497,3869.4472,2762.6989,13.6278
1579,6059.1783,290.3513,3889.5211,2742.8439,14.7497
1580,6002.356,269.6894,3909.3761,2728.4388,15.8418
1581,5744.8801,262.5839,3923.7812,2699.4406,17.0985
1582,5573.5309,230.8571,3952.7794,2685.1731,18.4129
1583,5592.4562,207.5152,3967.0469,2662.59,19.7735
1584,5591.4297,200.2822,3989.63,2641.3091,21.3348
1585,5221.099,167.1466,4010.9109,2619.5881,22.9048
1586,5195.8248,142.9809,4043.0716,2598.7131,26.2728
1587,4704.1023,149.9304,4032.6319,2609.1484,24.5649
1588,4635.5227,108.2088,4053.5069,2582.2179,27.2733
1589,4479.4978,90.1037,4070.0021,2559.6811,28.5929
1590,4107.2848,84.6032,4092.5389,2536.5399,29.9791
1591,3963.2705,41.322,4115.6801,1494.9692,31.2599
1592,3708.6257,29.0161,5157.2508,1482.1005,33.0843
1593,3669.8363,20.9672,5170.1195,1461.4197,34.5682
1594,3587.1913,387.7618,878.296,1442.2114,36.2238
1595,3415.1384,381.0757,925.9707,1394.4782,40.0854
1596,3353.0285,382.8259,897.5043,1413.745,38.2183
1597,7224.4949,327.8389,945.2375,1366.6006,41.3505
1598,7214.3927,316.4608,1002.366,1318.2418,44.5456
1599,7173.3745,323.0361,973.1151,1337.3497,42.7444
1600,7173.8287,258.5324,1062.37,1254.6701,49.3165
1601,7166.4081,260.3008,1021.4739,1292.9412,45.8041
1602,6998.7704,259.855,1046.7745,1277.3457,47.7177
1603,7042.4535,198.4627,1085.0456,1238.8147,50.4911
1604,7028.1099,194.9435,1115.3075,1210.2125,53.7577
1605,6633.2421,196.7493,1100.901,1224.4082,52.0291
1606,6637.8193,146.5938,1129.5032,1198.0311,55.2919
1607,6627.9203,128.96,1163.3576,1162.6154,58.1672
1608,6609.3371,133.1676,1141.6846,1176.3581,56.3058
1609,6608.3617,88.0743,1177.1003,1146.4522,59.7009
1610,6614.4362,73.3027,1193.2635,1127.7857,60.9912
1611,6615.9475,68.8056,1211.93,1099.3777,62.3804
1612,6561.8879,31.5261,1240.338,1085.0384,63.7927
1613,6465.7571,12.6772,1254.6773,54.4302,64.9643
1614,6328.2998,2.5044,2285.2855,41.9494,66.4133
1615,6172.9714,391.8073,865.1755,15.1392,68.2115
1616,6106.1128,365.9639,891.9857,3235.1996,1080
1617,5827.2066,355.3992,911.9253,3213.9762,1081.8169
1618,6862.5895,324.0876,933.1487,3202.0108,1083.6507
1619,6844.6993,311.0678,945.1141,3179.0353,1085.5093
1620,6767.951,299.206,968.0896,3151.0644,1086.6052
1621,6724.6793,261.6,996.0605,3126.178,1087.7586
1622,6549.0431,248.2076,1020.9469,3100.9637,1089.3411
1623,6537.8433,241.5319,1046.1612,3090.0607,1090.9481
1624,6572.8153,196.9958,1057.0642,3078.9794,1092.1837
1625,6493.6103,195.7085,1068.1455,3065.8856,1093.8955
1626,6476.4304,174.6317,1081.2393,3039.89,1094.9205
1627,6491.7104,141.5468,1107.2349,3024.0362,1096.7456
1628,6467.0517,126.3279,1123.0887,3011.3561,1097.8643
1629,6409.7581,119.6058,1135.7688,2987.9405,1099.7801
1630,6435.0006,87.4519,1159.1844,2968.1699,1100.8811
1631,6443.9419,64.42,1178.955,2939.9728,1101.9482
1632,6447.9935,56.3344,1207.1521,2925.0523,1103.4911
1633,6276.2043,28.752,1222.0726,2911.8968,1105.1243
1634,6295.4013,5.6324,1235.2281,2891.1479,1106.4271
1635,6174.1739,411.6897,856.4819,1847.5677,1107.736
1636,6094.1848,390.4074,868.9142,1825.0073,1109.45
1637,5967.0343,365.9421,891.4746,1812.6006,1110.7285
1638,6965.3855,351.8037,903.8813,1786.6856,1112.1041
1639,6878.9149,334.294,929.7963,1765.6111,1113.4951
1640,6838.5668,300.3384,950.8708,1754.4712,1114.6446
1641,6721.5844,293.6987,962.0107,1735.7819,1116.4091
1642,6284.9563,270.2976,980.7,1718.8163,1117.6719
1643,6165.5705,236.6326,997.6656,1690.7251,1119.349
1644,6039.2893,226.2249,1025.7568,1677.8121,1121.0089
1645,5994.9935,217.708,1038.6698,1657.4551,1122.8578
1646,5933.4418,173.858,1059.0268,1631.3604,1123.8846
1647,5901.2462,160.5278,1085.1215,1609.7839,1125.4861
1648,5843.087,153.7707,1106.698,1590.8143,1127.2553
1649,5781.0177,108.8523,1125.6676,1569.8527,1128.9289
1650,5791.8721,108.0753,1146.6292,1543.289,1130.6626
1651,5761.4489,96.9971,1173.1929,1522.9378,1131.6866
1652,5764.6252,46.9393,1193.5441,1501.9495,1132.8702
1653,5696.6652,46.3194,1214.5324,1480.1885,1134.4134
1654,5704.111,34.7112,1236.2934,1466.1947,1135.9457
1655,5752.2383,410.4997,830.6165,395.8229,1137.5146
1656,5658.999,408.5746,854.7936,374.7693,1138.6805
1657,5524.9038,394.5144,875.8472,350.2089,1139.9204
1658,6498.9489,350.9509,900.4076,320.8898,1141.3361
1659,6410.8736,338.7501,929.7267,308.619,1142.7008
1660,6415.7893,334.2543,941.9975,285.6405,1144.6294
1661,6346.5322,290.996,964.976,263.5689,1146.05
1662,6344.7723,270.9741,1006.385,214.4248,1149.3072
1663,6319.3364,274.2397,987.0476,244.2315,1147.4464
1664,6290.0984,222.2714,1036.1917,190.8572,1150.7084
1665,6280.5504,219.7156,1059.7593,162.876,1152.6034
1666,6216.634,207.5819,1087.7405,147.081,1153.6852
1667,6183.624,149.7358,1130.631,92.7259,1157.3097
1668,6125.6864,152.7129,1103.5355,119.9855,1155.3259
1669,6018.0278,139.2029,1157.8906,68.815,1159.1392
1670,5986.556,92.6659,1200.7479,28.7429,1162.426
1671,5972.5106,93.7093,1181.8015,49.8686,1161.0223
1672,5971.4842,82.585,1221.8736,16.157,1163.5713
1673,5859.7779,34.4642,1234.4595,2930.6942,0
1674,5763.0807,30.821,5159.9223,2914.1727,1.3419
1675,5658.314,10.6325,5176.4438,2900.0165,2.8804
1676,5660.1381,386.5377,3783.3706,2861.602,6.7222
1677,5415.2595,392.0112,3759.4872,2876.1331,4.8556
1678,5322.7297,359.5965,3797.9017,2847.5593,8.0327
1679,6208.8269,338.4809,3811.9444,2818.512,9.9908
1680,6207.0315,323.9836,3840.9917,2791.8133,11.0406
1681,6158.8944,288.0645,3867.6904,2781.7399,12.6275
1682,6039.2857,282.9923,3877.7638,2764.3143,14.5955
1683,5961.9347,266.5618,3895.1894,2738.2971,15.716
1684,5971.1272,231.9681,3921.2066,2727.9768,16.9363
1685,5914.6255,213.8585,3931.5269,2713.4516,18.085
1686,5781.585,206.4967,3946.0521,2699.6482,19.9932
1687,5729.5653,175.1926,3959.8555,2689.1367,21.3984
1688,5561.6612,147.8504,3970.367,2663.2575,22.582
1689,5418.1717,140.5062,3996.2462,2645.2109,24.3664
1690,5434.0299,117.0052,4014.2928,2623.7003,26.15
1691,5411.4568,77.3989,4035.8034,2596.8255,27.4181
1692,5373.3761,71.7453,4062.6782,2583.3746,29.3629
1693,5326.7148,59.2942,4076.1291,2555.586,31.2591
1694,5257.9155,9.9763,4129.0831,1492.9122,34.3438
1695,5071.0238,10.0151,4103.9177,2530.4206,32.497
1696,5076.5795,5.4305,5166.5915,1476.3112,35.8743
1697,5094.7659,374.6576,858.5358,1461.9443,36.934
1698,5079.1841,359.802,889.6887,1432.9522,39.9867
1699,5000.4284,363.246,872.9027,1445.1583,38.0488
1700,8724.4284,315.5752,901.8948,1405.1439,41.5487
1701,8601.5838,306.638,929.7031,1392.4145,42.8787
1702,8404.0723,298.2513,942.4325,1363.5339,44.0534
1703,8312.1557,253.5695,971.3131,1346.1825,45.571
1704,8266.2851,250.6004,988.6645,1332.9775,47.1207
1705,8222.8082,231.8254,1001.8695,1313.3712,48.2665
1706,8129.8329,195.9924,1031.9228,1283.2573,51.3002
1707,8007.1231,198.6903,1021.4758,1302.9242,50.0705
1708,8014.4853,172.0783,1051.5897,1273.1868,52.3147
1709,8046.1488,138.0115,1061.6602,1258.4571,53.6948
1710,7797.7816,134.5591,1076.3899,1236.637,55.1478
1711,7789.1459,105.7455,1098.21,1212.4361,56.657
1712,7534.3968,78.9072,1122.4109,1196.9193,58.4567
1713,7384.0838,68.5263,1137.9277,1178.9096,59.7883
1714,7408.6766,47.5679,1155.9374,1149.6052,61.5738
1715,7218.2627,22.221,1185.2418,1138.3647,62.8413
1716,7207.4462,4.0042,1196.4823,1108.5622,64.0201
1717,7208.2184,401.7779,847.7823,40.1437,65.7274
1718,7156.0701,383.4524,867.6386,14.6146,67.5012
1719,7128.7164,360.8991,893.1677,3232.7768,1080
1720,8031.0222,333.2148,915.0055,3210.0632,1081.6227
1721,7847.5575,325.9482,937.7191,3183.232,1083.5122
1722,7772.0209,292.2308,964.5503,3156.768,1084.7375
1723,7706.5755,274.1115,991.0143,3130.1318,1086.6306
1724,7653.0959,272.8983,1017.6505,3113.6835,1087.962
1725,7674.0103,231.2772,1034.0988,3083.8618,1088.9992
1726,7548.6716,218.1369,1063.9205,3062.83,1090.4731
1727,7493.3242,204.2187,1084.9523,3045.1436,1091.6159
1728,7509.1659,164.5795,1102.6387,3021.7016,1093.5094
1729,7337.4153,160.7074,1126.0807,2994.7819,1095.3255
1730,7045.2572,147.6693,1153.0004,2980.5253,1096.5463
1731,6988.6158,100.5497,1167.257,2952.5882,1097.7179
1732,6641.3071,94.2194,1195.1941,2930.0148,1099.397
1733,6369.5988,82.1762,1217.7675,2911.8194,1101.2038
1734,6416.6681,44.4066,1235.9629,2881.9342,1102.9628
1735,6289.7523,27.2148,1265.8481,1833.8452,1104.1137
1736,6206.1806,13.7491,2313.9371,1811.6608,1105.9432
1737,6125.5379,410.3494,892.8024,1797.1059,1107.828
1738,6046.2851,382.6448,907.3573,1773.6884,1108.8939
1739,6024.5769,363.0932,930.7748,1758.1888,1110.6038
1740,6964.2758,354.803,946.2744,1734.8323,1112.5535
1741,6940.4948,321.3579,969.6309,1706.9679,1113.6765
1742,6954.7706,303.755,997.4953,1685.4827,1115.175
1743,6914.3946,286.937,1018.9805,1670.6551,1116.5239
1744,6938.7459,269.7461,1033.8081,1648.7784,1118.3881
1745,6898.7402,249.3934,1055.6848,1634.2447,1119.3985
1746,6830.1271,220.8603,1070.2185,1605.7286,1120.4746
1747,6709.1458,216.3122,1098.7346,1590.6278,1122.2623
1748,6591.3029,196.4442,1113.8354,1578.2951,1123.3095
1749,6554.0104,158.3662,1126.1681,1548.5512,1124.3442
1750,6555.3438,156.0485,1155.912,1521.9312,1125.9272
1751,6572.1822,133.9557,1182.532,1509.032,1127.3481
1752,6586.002,88.5723,1195.4312,1486.2567,1128.9307
1753,6506.8984,83.9248,1218.2065,1471.7511,1130.8584
1754,6494.7499,75.2882,1232.7121,1452.1152,1132.8363
1755,6446.4719,22.8978,2288.6856,402.3934,1135.9049
1756,6253.7765,28.5283,1252.348,415.7776,1134.1368
1757,6244.4401,7.9465,2302.0698,379.6544,1137.0214
1758,6261.5465,389.5953,895.2888,362.3787,1138.865
1759,6238.6049,378.1688,912.5645,332.8411,1140.1842
1760,6018.3267,371.2122,942.1021,315.2665,1141.9029
1761,6980.1537,321.8501,959.6767,294.7077,1143.0843
1762,6802.8426,316.6419,980.2355,274.4037,1144.9439
1763,6738.3355,308.7484,1000.5395,252.129,1146.4599
1764,6756.5141,262.3002,1022.8142,223.1453,1148.0408
1765,6711.1036,254.8422,1051.7979,208.19,1149.4056
1766,6713.4121,244.7861,1066.7532,195.4999,1150.9409
1767,6662.8751,204.935,1079.4433,181.0116,1152.616
1768,6531.7342,194.4799,1093.9316,158.2381,1153.833
1769,6533.0399,180.6541,1116.7051,144.182,1155.2617
1770,6182.8403,141.5259,1130.7612,132.5114,1156.9467
1771,6162.8146,133.6062,1142.4318,122.1679,1158.5884
1772,6019.9946,120.5592,1152.7753,97.4815,1160.0563
1773,6031.1773,81.763,1177.4617,71.3222,1161.4639
1774,5966.25,81.1458,1203.621,59.6638,1162.8451
1775,5912.5967,61.1403,1215.2794,38.1332,1163.8693
1776,5771.2356,28.0722,1236.81,11.8398,1165.2242
1777,5736.6762,21.5327,1263.1034,2922.1186,0
1778,5753.5978,3.9504,5192.8246,2899.1796,1.3696
1779,5668.3714,381.0766,3775.7987,2844.8181,4.4056
1780,5669.1679,389.0199,3751.3085,2874.6894,2.5764
1781,5661.7715,367.2376,3805.67,2833.3278,5.4308
1782,6695.3397,321.6859,3817.1603,2822.2406,6.6111
1783,6653.2238,311.2604,3849.4995,2789.6437,10.3827
1784,6315.3636,312.2477,3828.2475,2800.9886,8.4544
1785,6249.8975,261.4412,3860.8444,2774.67,11.4823
1786,6053.4712,254.2727,3875.8181,2746.6247,12.9017
1787,6032.5544,250.6238,3903.8634,2728.0504,14.1561
1788,6060.7124,188.8141,3937.1724,2686.8949,17.5909
1789,5893.9562,182.2202,3963.5932,2676.0959,19.5678
1790,5774.8724,190.6246,3922.4377,2713.3157,15.606
1791,5808.4535,129.3163,3974.3922,2651.0246,20.9677
1792,5764.667,127.5014,3999.4635,2634.4796,22.4678
1793,5765.561,126.4791,4016.0085,2623.9633,23.9682
1794,5680.2916,69.9852,4026.5248,2595.3755,25.1001
1795,5364.9331,65.7894,4066.1296,2560.8272,27.9775
1796,4883.8136,69.6421,4055.1126,2584.3585,26.4484
1797,4912.761,3.7819,4102.6281,2523.2722,30.9581
1798,4872.4332,9.4568,4089.6609,2547.86,29.1645
1799,4870.461,1.2174,4127.2159,1482.7603,32.3729
1800,4790.5791,366.0441,862.5052,1470.4759,34.0829
1801,4761.3828,364.2996,874.7896,1458.3058,35.7248
1802,4758.0645,361.3337,886.9597,1435.2992,37.0845
1803,8507.3104,300.2877,920.6662,1400.532,40.2474
1804,8447.0352,308.7415,909.9663,1424.5993,38.4752
1805,8421.3194,291.5897,944.7335,1373.3809,41.371
1806,8405.6848,246.9357,971.8846,1355.8579,43.2973
1807,8323.4041,236.7726,989.4076,1338.1326,44.8331
